ctas,comm_sm_pct,ar_mib,m,nk,f_gemm,f_comm,iter_ms,energy_mj,base_energy_mj,base_iter_ms,base_clock,dE_vs_auto_pct,is_best_pair_for_workload,is_global_fixed_pair
16,14.8,64,2048,4096,1305,300,1.8273,303.45,237.16,0.7073,1410,+27.95,False,False
16,14.8,64,2048,4096,1305,510,1.2612,245.17,237.16,0.7073,1410,+3.38,False,False
16,14.8,64,2048,4096,1305,705,1.0414,222.80,237.16,0.7073,1410,-6.06,False,False
16,14.8,64,2048,4096,1305,900,0.8483,203.46,237.16,0.7073,1410,-14.21,False,False
16,14.8,64,2048,4096,1305,1050,0.7424,190.90,237.16,0.7073,1410,-19.51,False,False
16,14.8,64,2048,4096,1305,1200,0.6735,189.19,237.16,0.7073,1410,-20.23,False,False
16,14.8,64,2048,4096,1305,1305,0.6386,185.03,237.16,0.7073,1410,-21.98,False,False
16,14.8,64,2048,4096,1305,1410,0.6190,190.53,237.16,0.7073,1410,-19.66,False,False
16,14.8,64,2048,8192,300,300,5.0329,627.33,587.96,1.4673,1275,+6.70,False,False
16,14.8,64,2048,8192,300,510,4.9197,605.45,587.96,1.4673,1275,+2.97,False,False
16,14.8,64,2048,8192,300,705,4.8757,597.99,587.96,1.4673,1275,+1.71,False,False
16,14.8,64,2048,8192,300,900,4.8371,592.08,587.96,1.4673,1275,+0.70,False,False
16,14.8,64,2048,8192,300,1050,4.8160,588.76,587.96,1.4673,1275,+0.14,False,False
16,14.8,64,2048,8192,300,1200,4.8022,594.02,587.96,1.4673,1275,+1.03,False,False
16,14.8,64,2048,8192,300,1305,4.7952,596.96,587.96,1.4673,1275,+1.53,False,False
16,14.8,64,2048,8192,300,1410,4.7913,608.60,587.96,1.4673,1275,+3.51,False,False
16,14.8,64,2048,8192,510,300,3.1302,512.85,587.96,1.4673,1275,-12.78,False,False
16,14.8,64,2048,8192,510,510,3.0170,490.50,587.96,1.4673,1275,-16.58,False,False
16,14.8,64,2048,8192,510,705,2.9730,482.49,587.96,1.4673,1275,-17.94,False,False
16,14.8,64,2048,8192,510,900,2.9344,475.99,587.96,1.4673,1275,-19.04,False,False
16,14.8,64,2048,8192,510,1050,2.9132,471.48,587.96,1.4673,1275,-19.81,False,False
16,14.8,64,2048,8192,510,1200,2.8994,475.55,587.96,1.4673,1275,-19.12,False,False
16,14.8,64,2048,8192,510,1305,2.8924,476.26,587.96,1.4673,1275,-19.00,False,False
16,14.8,64,2048,8192,510,1410,2.8885,485.69,587.96,1.4673,1275,-17.39,False,False
16,14.8,64,2048,8192,705,300,2.3765,470.07,587.96,1.4673,1275,-20.05,False,False
16,14.8,64,2048,8192,705,510,2.2632,447.42,587.96,1.4673,1275,-23.90,False,False
16,14.8,64,2048,8192,705,705,2.2193,439.15,587.96,1.4673,1275,-25.31,False,False
16,14.8,64,2048,8192,705,900,2.1807,432.36,587.96,1.4673,1275,-26.46,False,False
16,14.8,64,2048,8192,705,1050,2.1595,427.35,587.96,1.4673,1275,-27.32,False,False
16,14.8,64,2048,8192,705,1200,2.1457,430.94,587.96,1.4673,1275,-26.71,False,False
16,14.8,64,2048,8192,705,1305,2.1387,430.77,587.96,1.4673,1275,-26.74,False,False
16,14.8,64,2048,8192,705,1410,2.1348,439.31,587.96,1.4673,1275,-25.28,False,False
16,14.8,64,2048,8192,900,300,1.9003,446.76,587.96,1.4673,1275,-24.02,False,False
16,14.8,64,2048,8192,900,510,1.8359,426.79,587.96,1.4673,1275,-27.41,False,False
16,14.8,64,2048,8192,900,705,1.7919,418.33,587.96,1.4673,1275,-28.85,False,False
16,14.8,64,2048,8192,900,900,1.7533,411.35,587.96,1.4673,1275,-30.04,False,False
16,14.8,64,2048,8192,900,1050,1.7321,406.05,587.96,1.4673,1275,-30.94,False,False
16,14.8,64,2048,8192,900,1200,1.7183,409.35,587.96,1.4673,1275,-30.38,False,False
16,14.8,64,2048,8192,900,1305,1.7113,408.67,587.96,1.4673,1275,-30.49,False,True
16,14.8,64,2048,8192,900,1410,1.7074,416.70,587.96,1.4673,1275,-29.13,False,False
16,14.8,64,2048,8192,1050,300,1.8273,451.17,587.96,1.4673,1275,-23.27,False,False
16,14.8,64,2048,8192,1050,510,1.6173,421.60,587.96,1.4673,1275,-28.29,False,False
16,14.8,64,2048,8192,1050,705,1.5734,412.93,587.96,1.4673,1275,-29.77,False,False
16,14.8,64,2048,8192,1050,900,1.5347,405.75,587.96,1.4673,1275,-30.99,False,False
16,14.8,64,2048,8192,1050,1050,1.5136,400.24,587.96,1.4673,1275,-31.93,True,False
16,14.8,64,2048,8192,1050,1200,1.4998,403.35,587.96,1.4673,1275,-31.40,False,False
16,14.8,64,2048,8192,1050,1305,1.4928,402.39,587.96,1.4673,1275,-31.56,False,False
16,14.8,64,2048,8192,1050,1410,1.4889,410.16,587.96,1.4673,1275,-30.24,False,False
16,14.8,64,2048,8192,1200,300,1.8273,521.44,587.96,1.4673,1275,-11.31,False,False
16,14.8,64,2048,8192,1200,510,1.4400,479.10,587.96,1.4673,1275,-18.52,False,False
16,14.8,64,2048,8192,1200,705,1.4083,471.06,587.96,1.4673,1275,-19.88,False,False
16,14.8,64,2048,8192,1200,900,1.3697,463.70,587.96,1.4673,1275,-21.14,False,False
16,14.8,64,2048,8192,1200,1050,1.3485,458.00,587.96,1.4673,1275,-22.10,False,False
16,14.8,64,2048,8192,1200,1200,1.3347,460.97,587.96,1.4673,1275,-21.60,False,False
16,14.8,64,2048,8192,1200,1305,1.3278,459.79,587.96,1.4673,1275,-21.80,False,False
16,14.8,64,2048,8192,1200,1410,1.3238,467.36,587.96,1.4673,1275,-20.51,False,False
16,14.8,64,4096,4096,300,300,2.7832,368.57,364.64,0.9135,1350,+1.08,False,False
16,14.8,64,4096,4096,300,510,2.6699,346.28,364.64,0.9135,1350,-5.04,False,False
16,14.8,64,4096,4096,300,705,2.6260,338.23,364.64,0.9135,1350,-7.24,False,False
16,14.8,64,4096,4096,300,900,2.5874,331.66,364.64,0.9135,1350,-9.05,False,False
16,14.8,64,4096,4096,300,1050,2.5662,326.96,364.64,0.9135,1350,-10.33,False,False
16,14.8,64,4096,4096,300,1200,2.5524,330.83,364.64,0.9135,1350,-9.27,False,False
16,14.8,64,4096,4096,300,1305,2.5454,331.15,364.64,0.9135,1350,-9.19,False,False
16,14.8,64,4096,4096,300,1410,2.5415,340.17,364.64,0.9135,1350,-6.71,False,False
16,14.8,64,4096,4096,510,300,1.8273,310.56,364.64,0.9135,1350,-14.83,False,False
16,14.8,64,4096,4096,510,510,1.6936,286.80,364.64,0.9135,1350,-21.35,False,False
16,14.8,64,4096,4096,510,705,1.6496,278.44,364.64,0.9135,1350,-23.64,False,False
16,14.8,64,4096,4096,510,900,1.6110,271.55,364.64,0.9135,1350,-25.53,False,False
16,14.8,64,4096,4096,510,1050,1.5898,266.22,364.64,0.9135,1350,-26.99,False,False
16,14.8,64,4096,4096,510,1200,1.5760,269.48,364.64,0.9135,1350,-26.10,False,False
16,14.8,64,4096,4096,510,1305,1.5691,268.66,364.64,0.9135,1350,-26.32,False,False
16,14.8,64,4096,4096,510,1410,1.5651,276.54,364.64,0.9135,1350,-24.16,False,False
16,14.8,64,4096,4096,705,300,1.8273,311.85,364.64,0.9135,1350,-14.48,False,False
16,14.8,64,4096,4096,705,510,1.2642,262.51,364.64,0.9135,1350,-28.01,False,False
16,14.8,64,4096,4096,705,705,1.2618,256.44,364.64,0.9135,1350,-29.67,False,False
16,14.8,64,4096,4096,705,900,1.2232,249.37,364.64,0.9135,1350,-31.61,False,False
16,14.8,64,4096,4096,705,1050,1.2020,243.78,364.64,0.9135,1350,-33.15,False,False
16,14.8,64,4096,4096,705,1200,1.1882,246.77,364.64,0.9135,1350,-32.32,False,False
16,14.8,64,4096,4096,705,1305,1.1812,245.49,364.64,0.9135,1350,-32.68,False,False
16,14.8,64,4096,4096,705,1410,1.1773,252.91,364.64,0.9135,1350,-30.64,False,False
16,14.8,64,4096,4096,900,300,1.8273,315.42,364.64,0.9135,1350,-13.50,False,False
16,14.8,64,4096,4096,900,510,1.2612,264.94,364.64,0.9135,1350,-27.34,False,False
16,14.8,64,4096,4096,900,705,1.0414,245.59,364.64,0.9135,1350,-32.65,False,False
16,14.8,64,4096,4096,900,900,0.9992,238.18,364.64,0.9135,1350,-34.68,False,False
16,14.8,64,4096,4096,900,1050,0.9812,232.60,364.64,0.9135,1350,-36.21,False,False
16,14.8,64,4096,4096,900,1200,0.9674,235.44,364.64,0.9135,1350,-35.43,False,False
16,14.8,64,4096,4096,900,1305,0.9604,233.89,364.64,0.9135,1350,-35.86,False,True
16,14.8,64,4096,4096,900,1410,0.9565,241.05,364.64,0.9135,1350,-33.89,False,False
16,14.8,64,4096,4096,1050,300,1.8273,322.92,364.64,0.9135,1350,-11.44,False,False
16,14.8,64,4096,4096,1050,510,1.2612,270.43,364.64,0.9135,1350,-25.84,False,False
16,14.8,64,4096,4096,1050,705,1.0414,250.31,364.64,0.9135,1350,-31.36,False,False
16,14.8,64,4096,4096,1050,900,0.8628,233.89,364.64,0.9135,1350,-35.86,False,False
16,14.8,64,4096,4096,1050,1050,0.8628,229.35,364.64,0.9135,1350,-37.10,True,False
16,14.8,64,4096,4096,1050,1200,0.8537,232.38,364.64,0.9135,1350,-36.27,False,False
16,14.8,64,4096,4096,1050,1305,0.8467,230.67,364.64,0.9135,1350,-36.74,False,False
16,14.8,64,4096,4096,1050,1410,0.8428,237.68,364.64,0.9135,1350,-34.82,False,False
16,14.8,64,4096,4096,1200,300,1.8273,362.10,364.64,0.9135,1350,-0.70,False,False
16,14.8,64,4096,4096,1200,510,1.2612,307.62,364.64,0.9135,1350,-15.64,False,False
16,14.8,64,4096,4096,1200,705,1.0414,286.71,364.64,0.9135,1350,-21.37,False,False
16,14.8,64,4096,4096,1200,900,0.8483,268.67,364.64,0.9135,1350,-26.32,False,False
16,14.8,64,4096,4096,1200,1050,0.7579,257.88,364.64,0.9135,1350,-29.28,False,False
16,14.8,64,4096,4096,1200,1200,0.7579,261.45,364.64,0.9135,1350,-28.30,False,False
16,14.8,64,4096,4096,1200,1305,0.7579,260.09,364.64,0.9135,1350,-28.67,False,False
16,14.8,64,4096,4096,1200,1410,0.7554,267.10,364.64,0.9135,1350,-26.75,False,False
16,14.8,64,8192,8192,300,300,17.9697,2167.13,1898.40,4.7647,1200,+14.16,False,False
16,14.8,64,8192,8192,300,510,17.8505,2147.29,1898.40,4.7647,1200,+13.11,False,False
16,14.8,64,8192,8192,300,705,17.8043,2143.09,1898.40,4.7647,1200,+12.89,False,False
16,14.8,64,8192,8192,300,900,17.7636,2140.86,1898.40,4.7647,1200,+12.77,False,False
16,14.8,64,8192,8192,300,1050,17.7413,2145.43,1898.40,4.7647,1200,+13.01,False,False
16,14.8,64,8192,8192,300,1200,17.7268,2158.59,1898.40,4.7647,1200,+13.71,False,False
16,14.8,64,8192,8192,300,1305,17.7195,2176.55,1898.40,4.7647,1200,+14.65,False,False
16,14.8,64,8192,8192,300,1410,17.7153,2203.23,1898.40,4.7647,1200,+16.06,False,False
16,14.8,64,8192,8192,510,300,10.7525,1732.72,1898.40,4.7647,1200,-8.73,False,False
16,14.8,64,8192,8192,510,510,10.6333,1711.43,1898.40,4.7647,1200,-9.85,False,False
16,14.8,64,8192,8192,510,705,10.5870,1705.29,1898.40,4.7647,1200,-10.17,False,False
16,14.8,64,8192,8192,510,900,10.5463,1700.90,1898.40,4.7647,1200,-10.40,False,False
16,14.8,64,8192,8192,510,1050,10.5241,1701.00,1898.40,4.7647,1200,-10.40,False,False
16,14.8,64,8192,8192,510,1200,10.5096,1709.71,1898.40,4.7647,1200,-9.94,False,False
16,14.8,64,8192,8192,510,1305,10.5022,1719.26,1898.40,4.7647,1200,-9.44,False,False
16,14.8,64,8192,8192,510,1410,10.4981,1737.53,1898.40,4.7647,1200,-8.47,False,False
16,14.8,64,8192,8192,705,300,7.8996,1573.77,1898.40,4.7647,1200,-17.10,False,False
16,14.8,64,8192,8192,705,510,7.7805,1551.77,1898.40,4.7647,1200,-18.26,False,False
16,14.8,64,8192,8192,705,705,7.7342,1544.81,1898.40,4.7647,1200,-18.63,False,False
16,14.8,64,8192,8192,705,900,7.6935,1539.52,1898.40,4.7647,1200,-18.90,False,False
16,14.8,64,8192,8192,705,1050,7.6712,1537.84,1898.40,4.7647,1200,-18.99,False,False
16,14.8,64,8192,8192,705,1200,7.6567,1544.77,1898.40,4.7647,1200,-18.63,False,False
16,14.8,64,8192,8192,705,1305,7.6494,1550.99,1898.40,4.7647,1200,-18.30,False,False
16,14.8,64,8192,8192,705,1410,7.6452,1565.93,1898.40,4.7647,1200,-17.51,False,False
16,14.8,64,8192,8192,900,300,6.2814,1492.20,1898.40,4.7647,1200,-21.40,False,False
16,14.8,64,8192,8192,900,510,6.1623,1469.71,1898.40,4.7647,1200,-22.58,False,False
16,14.8,64,8192,8192,900,705,6.1160,1462.25,1898.40,4.7647,1200,-22.97,False,False
16,14.8,64,8192,8192,900,900,6.0753,1456.41,1898.40,4.7647,1200,-23.28,False,False
16,14.8,64,8192,8192,900,1050,6.0531,1453.70,1898.40,4.7647,1200,-23.43,False,False
16,14.8,64,8192,8192,900,1200,6.0386,1459.61,1898.40,4.7647,1200,-23.11,False,False
16,14.8,64,8192,8192,900,1305,6.0312,1463.93,1898.40,4.7647,1200,-22.89,False,True
16,14.8,64,8192,8192,900,1410,6.0271,1476.99,1898.40,4.7647,1200,-22.20,False,False
16,14.8,64,8192,8192,1050,300,5.4580,1481.04,1898.40,4.7647,1200,-21.98,False,False
16,14.8,64,8192,8192,1050,510,5.3388,1457.98,1898.40,4.7647,1200,-23.20,False,False
16,14.8,64,8192,8192,1050,705,5.2925,1450.14,1898.40,4.7647,1200,-23.61,False,False
16,14.8,64,8192,8192,1050,900,5.2518,1443.92,1898.40,4.7647,1200,-23.94,False,False
16,14.8,64,8192,8192,1050,1050,5.2296,1440.62,1898.40,4.7647,1200,-24.11,True,False
16,14.8,64,8192,8192,1050,1200,5.2151,1445.97,1898.40,4.7647,1200,-23.83,False,False
16,14.8,64,8192,8192,1050,1305,5.2077,1449.31,1898.40,4.7647,1200,-23.66,False,False
16,14.8,64,8192,8192,1050,1410,5.2036,1461.39,1898.40,4.7647,1200,-23.02,False,False
16,14.8,64,8192,8192,1200,300,4.8336,1714.76,1898.40,4.7647,1200,-9.67,False,False
16,14.8,64,8192,8192,1200,510,4.7144,1691.16,1898.40,4.7647,1200,-10.92,False,False
16,14.8,64,8192,8192,1200,705,4.6681,1682.99,1898.40,4.7647,1200,-11.35,False,False
16,14.8,64,8192,8192,1200,900,4.6275,1676.44,1898.40,4.7647,1200,-11.69,False,False
16,14.8,64,8192,8192,1200,1050,4.6052,1672.68,1898.40,4.7647,1200,-11.89,False,False
16,14.8,64,8192,8192,1200,1200,4.5907,1677.59,1898.40,4.7647,1200,-11.63,False,False
16,14.8,64,8192,8192,1200,1305,4.5833,1680.18,1898.40,4.7647,1200,-11.49,False,False
16,14.8,64,8192,8192,1200,1410,4.5792,1691.52,1898.40,4.7647,1200,-10.90,False,False
16,14.8,128,1024,4096,300,300,3.3080,357.83,254.50,1.2071,1410,+40.60,False,False
16,14.8,128,1024,4096,300,510,2.2720,271.96,254.50,1.2071,1410,+6.86,False,False
16,14.8,128,1024,4096,300,705,1.8851,240.24,254.50,1.2071,1410,-5.60,False,False
16,14.8,128,1024,4096,300,900,1.5443,213.15,254.50,1.2071,1410,-16.25,False,False
16,14.8,128,1024,4096,300,1050,1.3406,192.39,254.50,1.2071,1410,-24.40,False,False
16,14.8,128,1024,4096,300,1200,1.2166,191.92,254.50,1.2071,1410,-24.59,False,False
16,14.8,128,1024,4096,300,1305,1.1689,188.33,254.50,1.2071,1410,-26.00,False,False
16,14.8,128,1024,4096,300,1410,1.1252,187.74,254.50,1.2071,1410,-26.23,False,False
16,14.8,128,1024,4096,510,300,3.3080,358.73,254.50,1.2071,1410,+40.96,False,False
16,14.8,128,1024,4096,510,510,2.2720,271.76,254.50,1.2071,1410,+6.78,False,False
16,14.8,128,1024,4096,510,705,1.8851,239.64,254.50,1.2071,1410,-5.84,False,False
16,14.8,128,1024,4096,510,900,1.5443,212.19,254.50,1.2071,1410,-16.62,False,False
16,14.8,128,1024,4096,510,1050,1.3406,191.21,254.50,1.2071,1410,-24.87,False,False
16,14.8,128,1024,4096,510,1200,1.2166,190.61,254.50,1.2071,1410,-25.10,False,False
16,14.8,128,1024,4096,510,1305,1.1689,186.97,254.50,1.2071,1410,-26.53,False,False
16,14.8,128,1024,4096,510,1410,1.1252,186.34,254.50,1.2071,1410,-26.78,True,False
16,14.8,128,1024,4096,705,300,3.3080,362.84,254.50,1.2071,1410,+42.57,False,False
16,14.8,128,1024,4096,705,510,2.2720,274.31,254.50,1.2071,1410,+7.78,False,False
16,14.8,128,1024,4096,705,705,1.8851,241.60,254.50,1.2071,1410,-5.07,False,False
16,14.8,128,1024,4096,705,900,1.5443,213.64,254.50,1.2071,1410,-16.05,False,False
16,14.8,128,1024,4096,705,1050,1.3406,192.35,254.50,1.2071,1410,-24.42,False,False
16,14.8,128,1024,4096,705,1200,1.2166,191.56,254.50,1.2071,1410,-24.73,False,False
16,14.8,128,1024,4096,705,1305,1.1689,187.85,254.50,1.2071,1410,-26.19,False,False
16,14.8,128,1024,4096,705,1410,1.1252,187.15,254.50,1.2071,1410,-26.46,False,False
16,14.8,128,1024,4096,900,300,3.3080,368.11,254.50,1.2071,1410,+44.64,False,False
16,14.8,128,1024,4096,900,510,2.2720,277.83,254.50,1.2071,1410,+9.17,False,False
16,14.8,128,1024,4096,900,705,1.8851,244.48,254.50,1.2071,1410,-3.94,False,False
16,14.8,128,1024,4096,900,900,1.5443,215.94,254.50,1.2071,1410,-15.15,False,False
16,14.8,128,1024,4096,900,1050,1.3406,194.31,254.50,1.2071,1410,-23.65,False,False
16,14.8,128,1024,4096,900,1200,1.2166,193.31,254.50,1.2071,1410,-24.04,False,False
16,14.8,128,1024,4096,900,1305,1.1689,189.52,254.50,1.2071,1410,-25.53,False,True
16,14.8,128,1024,4096,900,1410,1.1252,188.74,254.50,1.2071,1410,-25.84,False,False
16,14.8,128,1024,4096,1050,300,3.3080,379.69,254.50,1.2071,1410,+49.19,False,False
16,14.8,128,1024,4096,1050,510,2.2720,285.75,254.50,1.2071,1410,+12.28,False,False
16,14.8,128,1024,4096,1050,705,1.8851,251.02,254.50,1.2071,1410,-1.36,False,False
16,14.8,128,1024,4096,1050,900,1.5443,221.28,254.50,1.2071,1410,-13.05,False,False
16,14.8,128,1024,4096,1050,1050,1.3406,198.93,254.50,1.2071,1410,-21.83,False,False
16,14.8,128,1024,4096,1050,1200,1.2166,197.49,254.50,1.2071,1410,-22.40,False,False
16,14.8,128,1024,4096,1050,1305,1.1689,193.53,254.50,1.2071,1410,-23.96,False,False
16,14.8,128,1024,4096,1050,1410,1.1252,192.60,254.50,1.2071,1410,-24.32,False,False
16,14.8,128,1024,4096,1200,300,3.3080,398.81,254.50,1.2071,1410,+56.71,False,False
16,14.8,128,1024,4096,1200,510,2.2720,301.20,254.50,1.2071,1410,+18.35,False,False
16,14.8,128,1024,4096,1200,705,1.8851,265.11,254.50,1.2071,1410,+4.17,False,False
16,14.8,128,1024,4096,1200,900,1.5443,234.16,254.50,1.2071,1410,-7.99,False,False
16,14.8,128,1024,4096,1200,1050,1.3406,211.09,254.50,1.2071,1410,-17.06,False,False
16,14.8,128,1024,4096,1200,1200,1.2166,209.21,254.50,1.2071,1410,-17.79,False,False
16,14.8,128,1024,4096,1200,1305,1.1689,205.08,254.50,1.2071,1410,-19.42,False,False
16,14.8,128,1024,4096,1200,1410,1.1252,204.00,254.50,1.2071,1410,-19.84,False,False
16,14.8,128,1024,4096,1305,300,3.3080,426.11,254.50,1.2071,1410,+67.43,False,False
16,14.8,128,1024,4096,1305,510,2.2720,321.57,254.50,1.2071,1410,+26.36,False,False
16,14.8,128,1024,4096,1305,705,1.8851,282.89,254.50,1.2071,1410,+11.16,False,False
16,14.8,128,1024,4096,1305,900,1.5443,249.66,254.50,1.2071,1410,-1.90,False,False
16,14.8,128,1024,4096,1305,1050,1.3406,225.23,254.50,1.2071,1410,-11.50,False,False
16,14.8,128,1024,4096,1305,1200,1.2166,222.52,254.50,1.2071,1410,-12.56,False,False
16,14.8,128,1024,4096,1305,1305,1.1689,218.07,254.50,1.2071,1410,-14.31,False,False
16,14.8,128,1024,4096,1305,1410,1.1252,216.70,254.50,1.2071,1410,-14.85,False,False
16,14.8,128,1024,4096,1410,300,3.3080,462.17,254.50,1.2071,1410,+81.60,False,False
16,14.8,128,1024,4096,1410,510,2.2720,350.69,254.50,1.2071,1410,+37.80,False,False
16,14.8,128,1024,4096,1410,705,1.8851,309.42,254.50,1.2071,1410,+21.58,False,False
16,14.8,128,1024,4096,1410,900,1.5443,273.91,254.50,1.2071,1410,+7.63,False,False
16,14.8,128,1024,4096,1410,1050,1.3406,248.11,254.50,1.2071,1410,-2.51,False,False
16,14.8,128,1024,4096,1410,1200,1.2166,244.58,254.50,1.2071,1410,-3.90,False,False
16,14.8,128,1024,4096,1410,1305,1.1689,239.81,254.50,1.2071,1410,-5.77,False,False
16,14.8,128,1024,4096,1410,1410,1.1252,238.14,254.50,1.2071,1410,-6.43,False,False
16,14.8,128,1024,8192,300,300,3.3080,463.99,444.67,1.2380,1410,+4.35,False,False
16,14.8,128,1024,8192,300,510,2.9177,414.63,444.67,1.2380,1410,-6.75,False,False
16,14.8,128,1024,8192,300,705,2.8404,400.68,444.67,1.2380,1410,-9.89,False,False
16,14.8,128,1024,8192,300,900,2.7722,389.43,444.67,1.2380,1410,-12.42,False,False
16,14.8,128,1024,8192,300,1050,2.7315,378.83,444.67,1.2380,1410,-14.81,False,False
16,14.8,128,1024,8192,300,1200,2.7067,385.01,444.67,1.2380,1410,-13.42,False,False
16,14.8,128,1024,8192,300,1305,2.6971,385.42,444.67,1.2380,1410,-13.33,False,False
16,14.8,128,1024,8192,300,1410,2.6884,388.73,444.67,1.2380,1410,-12.58,False,False
16,14.8,128,1024,8192,510,300,3.3080,461.09,444.67,1.2380,1410,+3.69,False,False
16,14.8,128,1024,8192,510,510,2.2720,374.12,444.67,1.2380,1410,-15.87,False,False
16,14.8,128,1024,8192,510,705,1.8851,342.00,444.67,1.2380,1410,-23.09,False,False
16,14.8,128,1024,8192,510,900,1.7664,327.47,444.67,1.2380,1410,-26.36,False,False
16,14.8,128,1024,8192,510,1050,1.7401,317.06,444.67,1.2380,1410,-28.70,False,False
16,14.8,128,1024,8192,510,1200,1.7153,322.59,444.67,1.2380,1410,-27.45,False,False
16,14.8,128,1024,8192,510,1305,1.7058,321.84,444.67,1.2380,1410,-27.62,False,False
16,14.8,128,1024,8192,510,1410,1.6970,323.99,444.67,1.2380,1410,-27.14,False,False
16,14.8,128,1024,8192,705,300,3.3080,464.14,444.67,1.2380,1410,+4.38,False,False
16,14.8,128,1024,8192,705,510,2.2720,375.60,444.67,1.2380,1410,-15.53,False,False
16,14.8,128,1024,8192,705,705,1.8851,342.90,444.67,1.2380,1410,-22.89,False,False
16,14.8,128,1024,8192,705,900,1.5443,314.94,444.67,1.2380,1410,-29.18,False,False
16,14.8,128,1024,8192,705,1050,1.3406,293.65,444.67,1.2380,1410,-33.96,False,False
16,14.8,128,1024,8192,705,1200,1.2964,297.72,444.67,1.2380,1410,-33.05,False,False
16,14.8,128,1024,8192,705,1305,1.2964,297.06,444.67,1.2380,1410,-33.20,False,False
16,14.8,128,1024,8192,705,1410,1.2964,299.28,444.67,1.2380,1410,-32.70,False,False
16,14.8,128,1024,8192,900,300,3.3080,470.01,444.67,1.2380,1410,+5.70,False,False
16,14.8,128,1024,8192,900,510,2.2720,379.73,444.67,1.2380,1410,-14.60,False,False
16,14.8,128,1024,8192,900,705,1.8851,346.37,444.67,1.2380,1410,-22.11,False,False
16,14.8,128,1024,8192,900,900,1.5443,317.83,444.67,1.2380,1410,-28.52,False,False
16,14.8,128,1024,8192,900,1050,1.3406,296.20,444.67,1.2380,1410,-33.39,False,False
16,14.8,128,1024,8192,900,1200,1.2166,295.21,444.67,1.2380,1410,-33.61,False,False
16,14.8,128,1024,8192,900,1305,1.1689,291.41,444.67,1.2380,1410,-34.47,False,True
16,14.8,128,1024,8192,900,1410,1.1252,290.64,444.67,1.2380,1410,-34.64,True,False
16,14.8,128,1024,8192,1050,300,3.3080,482.92,444.67,1.2380,1410,+8.60,False,False
16,14.8,128,1024,8192,1050,510,2.2720,388.98,444.67,1.2380,1410,-12.52,False,False
16,14.8,128,1024,8192,1050,705,1.8851,354.25,444.67,1.2380,1410,-20.33,False,False
16,14.8,128,1024,8192,1050,900,1.5443,324.51,444.67,1.2380,1410,-27.02,False,False
16,14.8,128,1024,8192,1050,1050,1.3406,302.16,444.67,1.2380,1410,-32.05,False,False
16,14.8,128,1024,8192,1050,1200,1.2166,300.72,444.67,1.2380,1410,-32.37,False,False
16,14.8,128,1024,8192,1050,1305,1.1689,296.76,444.67,1.2380,1410,-33.26,False,False
16,14.8,128,1024,8192,1050,1410,1.1252,295.83,444.67,1.2380,1410,-33.47,False,False
16,14.8,128,1024,8192,1200,300,3.3080,526.33,444.67,1.2380,1410,+18.36,False,False
16,14.8,128,1024,8192,1200,510,2.2720,428.72,444.67,1.2380,1410,-3.59,False,False
16,14.8,128,1024,8192,1200,705,1.8851,392.63,444.67,1.2380,1410,-11.70,False,False
16,14.8,128,1024,8192,1200,900,1.5443,361.68,444.67,1.2380,1410,-18.66,False,False
16,14.8,128,1024,8192,1200,1050,1.3406,338.61,444.67,1.2380,1410,-23.85,False,False
16,14.8,128,1024,8192,1200,1200,1.2166,336.73,444.67,1.2380,1410,-24.27,False,False
16,14.8,128,1024,8192,1200,1305,1.1689,332.60,444.67,1.2380,1410,-25.20,False,False
16,14.8,128,1024,8192,1200,1410,1.1252,331.52,444.67,1.2380,1410,-25.45,False,False
16,14.8,128,2048,4096,300,300,3.3080,391.48,319.40,1.2032,1410,+22.57,False,False
16,14.8,128,2048,4096,300,510,2.2720,305.61,319.40,1.2032,1410,-4.32,False,False
16,14.8,128,2048,4096,300,705,1.8851,273.89,319.40,1.2032,1410,-14.25,False,False
16,14.8,128,2048,4096,300,900,1.5443,246.80,319.40,1.2032,1410,-22.73,False,False
16,14.8,128,2048,4096,300,1050,1.4655,233.25,319.40,1.2032,1410,-26.97,False,False
16,14.8,128,2048,4096,300,1200,1.4655,240.09,319.40,1.2032,1410,-24.83,False,False
16,14.8,128,2048,4096,300,1305,1.4655,239.62,319.40,1.2032,1410,-24.98,False,False
16,14.8,128,2048,4096,300,1410,1.4655,242.04,319.40,1.2032,1410,-24.22,False,False
16,14.8,128,2048,4096,510,300,3.3080,391.24,319.40,1.2032,1410,+22.49,False,False
16,14.8,128,2048,4096,510,510,2.2720,304.28,319.40,1.2032,1410,-4.73,False,False
16,14.8,128,2048,4096,510,705,1.8851,272.16,319.40,1.2032,1410,-14.79,False,False
16,14.8,128,2048,4096,510,900,1.5443,244.71,319.40,1.2032,1410,-23.38,False,False
16,14.8,128,2048,4096,510,1050,1.3406,223.73,319.40,1.2032,1410,-29.95,False,False
16,14.8,128,2048,4096,510,1200,1.2166,223.13,319.40,1.2032,1410,-30.14,False,False
16,14.8,128,2048,4096,510,1305,1.1689,219.49,319.40,1.2032,1410,-31.28,False,False
16,14.8,128,2048,4096,510,1410,1.1252,218.85,319.40,1.2032,1410,-31.48,True,False
16,14.8,128,2048,4096,705,300,3.3080,395.11,319.40,1.2032,1410,+23.71,False,False
16,14.8,128,2048,4096,705,510,2.2720,306.58,319.40,1.2032,1410,-4.01,False,False
