ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
64,300,2048,4096,4096,concurrent,256,3,85.33,256,4.756,635,300,True,460.6,115.16,121,4
64,300,2048,8192,8192,concurrent,512,5,102.4,256,8.27458,361,300,True,484.1,121.03,119,4
64,300,4096,4096,4096,concurrent,512,5,102.4,256,5.93313,516,300,True,475.1,118.77,122,4
64,300,8192,8192,8192,concurrent,2048,19,107.79,256,21.20481,128,300,True,498.1,124.53,105,4
2,1305,0,0,0,comm_only,0,0,0,256,12.89269,202,1305,True,439.1,109.77,99,4
2,1305,1024,4096,4096,gemm_only,128,2,64.0,256,0.257,10296,1305,True,1069.2,267.29,102,4
2,1305,1024,4096,4096,concurrent,128,2,64.0,256,13.00576,202,1305,True,455.8,113.95,101,4
2,1305,1024,8192,8192,gemm_only,512,5,102.4,256,0.61945,4336,1260,False,1575.8,393.94,104,4
2,1305,1024,8192,8192,concurrent,512,5,102.4,256,13.06241,200,1305,True,502.8,125.7,100,4
2,1305,2048,4096,4096,gemm_only,256,3,85.33,256,0.36784,7302,1305,True,1375.4,343.84,104,4
2,1305,2048,4096,4096,concurrent,256,3,85.33,256,13.03389,202,1305,True,474.4,118.59,101,4
2,1305,2048,8192,8192,gemm_only,512,5,102.4,256,1.14574,2374,1230,False,1610.3,402.58,105,4
2,1305,2048,8192,8192,concurrent,512,5,102.4,256,13.11127,198,1305,True,551.5,137.87,99,4
2,1305,4096,4096,4096,gemm_only,512,5,102.4,256,0.60037,4487,1245,False,1591.9,397.99,104,4
2,1305,4096,4096,4096,concurrent,512,5,102.4,256,13.06129,200,1305,True,506.3,126.58,100,4
2,1305,8192,8192,8192,gemm_only,2048,19,107.79,256,4.3205,637,1185,False,1609.1,402.28,107,4
2,1305,8192,8192,8192,concurrent,2048,19,107.79,256,13.60376,187,1305,True,880.3,220.08,97,4
2,1050,0,0,0,comm_only,0,0,0,256,15.70758,165,1050,True,378.4,94.6,99,4
2,1050,1024,4096,4096,gemm_only,128,2,64.0,256,0.3125,8431,1050,True,708.8,177.2,101,4
2,1050,1024,4096,4096,concurrent,128,2,64.0,256,15.81996,165,1050,True,383.1,95.77,100,4
2,1050,1024,8192,8192,gemm_only,512,5,102.4,256,0.75214,3554,1050,True,1000.8,250.2,103,4
2,1050,1024,8192,8192,concurrent,512,5,102.4,256,15.88198,165,1050,True,408.3,102.08,101,4
2,1050,2048,4096,4096,gemm_only,256,3,85.33,256,0.45009,5973,1050,True,868.1,217.02,104,4
2,1050,2048,4096,4096,concurrent,256,3,85.33,256,15.85776,165,1050,True,390.9,97.72,100,4
2,1050,2048,8192,8192,gemm_only,512,5,102.4,256,1.38305,1917,1050,True,1022.4,255.59,102,4
2,1050,2048,8192,8192,concurrent,512,5,102.4,256,15.9647,165,1050,True,437.1,109.28,101,4
2,1050,4096,4096,4096,gemm_only,512,5,102.4,256,0.73226,3650,1050,True,998.7,249.68,103,4
2,1050,4096,4096,4096,concurrent,512,5,102.4,256,15.89223,165,1050,True,407.9,101.98,101,4
2,1050,8192,8192,8192,gemm_only,2048,19,107.79,256,5.09442,513,1050,True,1090.5,272.62,100,4
2,1050,8192,8192,8192,concurrent,2048,19,107.79,256,16.46295,160,1050,True,633.1,158.27,101,4
4,1305,0,0,0,comm_only,0,0,0,256,6.72748,387,1305,True,465.2,116.3,99,4
4,1305,1024,4096,4096,concurrent,128,2,64.0,256,6.84493,384,1305,True,493.0,123.24,101,4
4,1305,1024,8192,8192,concurrent,512,5,102.4,256,6.89293,381,1305,True,576.8,144.19,101,4
4,1305,2048,4096,4096,concurrent,256,3,85.33,256,6.86852,383,1305,True,518.9,129.73,101,4
4,1305,2048,8192,8192,concurrent,512,5,102.4,256,6.96692,379,1305,True,672.5,168.11,101,4
4,1305,4096,4096,4096,concurrent,512,5,102.4,256,6.88867,381,1305,True,570.6,142.65,101,4
4,1305,8192,8192,8192,concurrent,2048,19,107.79,256,7.36893,330,1305,True,1273.8,318.45,91,4
4,1050,0,0,0,comm_only,0,0,0,256,8.1303,321,1050,True,393.3,98.33,100,4
4,1050,1024,4096,4096,concurrent,128,2,64.0,256,8.24094,319,1050,True,406.9,101.73,101,4
4,1050,1024,8192,8192,concurrent,512,5,102.4,256,8.2911,317,1050,True,457.6,114.41,101,4
4,1050,2048,4096,4096,concurrent,256,3,85.33,256,8.26957,319,1050,True,420.5,105.13,102,4
4,1050,2048,8192,8192,concurrent,512,5,102.4,256,8.37796,313,1050,True,518.8,129.71,101,4
4,1050,4096,4096,4096,concurrent,512,5,102.4,256,8.29604,316,1050,True,452.0,112.99,101,4
4,1050,8192,8192,8192,concurrent,2048,19,107.79,256,8.79416,281,1050,True,864.0,216.0,93,4
8,1305,0,0,0,comm_only,0,0,0,256,3.72713,706,1305,True,514.8,128.69,101,4
8,1305,1024,4096,4096,concurrent,128,2,64.0,256,3.79355,683,1305,True,561.8,140.46,99,4
8,1305,1024,8192,8192,concurrent,512,5,102.4,256,3.83598,694,1305,True,706.7,176.68,102,4
8,1305,2048,4096,4096,concurrent,256,3,85.33,256,3.80615,694,1305,True,611.4,152.84,101,4
8,1305,2048,8192,8192,concurrent,512,5,102.4,256,3.87061,626,1305,True,892.6,223.15,91,4
8,1305,4096,4096,4096,concurrent,512,5,102.4,256,3.82423,691,1305,True,708.9,177.23,101,4
8,1305,8192,8192,8192,concurrent,2048,19,107.79,256,5.06406,541,1185,False,1608.4,402.11,106,4
8,1050,0,0,0,comm_only,0,0,0,256,4.44074,592,1050,True,434.3,108.57,101,4
8,1050,1024,4096,4096,concurrent,128,2,64.0,256,4.50976,583,1050,True,459.0,114.76,101,4
8,1050,1024,8192,8192,concurrent,512,5,102.4,256,4.55294,581,1050,True,546.4,136.6,102,4
8,1050,2048,4096,4096,concurrent,256,3,85.33,256,4.52811,582,1050,True,486.3,121.57,101,4
8,1050,2048,8192,8192,concurrent,512,5,102.4,256,4.59801,530,1050,True,652.9,163.23,91,4
8,1050,4096,4096,4096,concurrent,512,5,102.4,256,4.54702,579,1050,True,543.9,135.96,101,4
8,1050,8192,8192,8192,concurrent,2048,19,107.79,256,6.01869,444,1050,True,1102.8,275.7,103,4
12,1305,0,0,0,comm_only,0,0,0,256,2.71325,966,1305,True,558.1,139.52,100,4
12,1305,1024,4096,4096,concurrent,128,2,64.0,256,2.76084,955,1305,True,622.8,155.71,102,4
12,1305,1024,8192,8192,concurrent,512,5,102.4,256,2.79398,946,1305,True,833.7,208.44,102,4
12,1305,2048,4096,4096,concurrent,256,3,85.33,256,2.76976,961,1305,True,691.8,172.96,103,4
12,1305,2048,8192,8192,concurrent,512,5,102.4,256,2.81697,848,1305,True,1075.3,268.82,89,4
12,1305,4096,4096,4096,concurrent,512,5,102.4,256,2.79801,950,1305,True,825.4,206.35,102,4
12,1305,8192,8192,8192,concurrent,2048,19,107.79,256,5.09397,536,1215,False,1606.3,401.57,106,4
12,1050,0,0,0,comm_only,0,0,0,256,3.17003,827,1050,True,467.8,116.94,101,4
12,1050,1024,4096,4096,concurrent,128,2,64.0,256,3.23228,818,1050,True,508.9,127.22,102,4
12,1050,1024,8192,8192,concurrent,512,5,102.4,256,3.26663,763,1050,True,625.8,156.46,94,4
12,1050,2048,4096,4096,concurrent,256,3,85.33,256,3.24144,819,1050,True,543.6,135.89,102,4
12,1050,2048,8192,8192,concurrent,512,5,102.4,256,3.29744,722,1050,True,770.3,192.58,89,4
12,1050,4096,4096,4096,concurrent,512,5,102.4,256,3.25916,763,1050,True,623.0,155.74,94,4
12,1050,8192,8192,8192,concurrent,2048,19,107.79,256,6.02682,443,1050,True,1103.6,275.89,103,4
16,1305,0,0,0,comm_only,0,0,0,256,2.24024,1158,1305,True,590.1,147.52,100,4
16,1305,1024,4096,4096,concurrent,128,2,64.0,256,2.29422,1150,1305,True,665.6,166.39,101,4
16,1305,1024,8192,8192,concurrent,512,5,102.4,256,2.32829,1067,1305,True,909.6,227.41,94,4
16,1305,2048,4096,4096,concurrent,256,3,85.33,256,2.30457,1160,1305,True,746.2,186.55,103,4
16,1305,2048,8192,8192,concurrent,512,5,102.4,256,2.35009,1046,1305,True,1210.8,302.7,92,4
16,1305,4096,4096,4096,concurrent,512,5,102.4,256,2.32012,1075,1305,True,916.7,229.17,94,4
16,1305,8192,8192,8192,concurrent,2048,19,107.79,256,5.09329,540,1215,False,1599.6,399.9,107,4
16,1050,0,0,0,comm_only,0,0,0,256,2.60008,1009,1050,True,491.8,122.96,100,4
16,1050,1024,4096,4096,concurrent,128,2,64.0,256,2.65483,999,1050,True,534.9,133.73,102,4
16,1050,1024,8192,8192,concurrent,512,5,102.4,256,2.68674,925,1050,True,683.8,170.95,94,4
16,1050,2048,4096,4096,concurrent,256,3,85.33,256,2.66512,995,1050,True,583.9,145.97,102,4
16,1050,2048,8192,8192,concurrent,512,5,102.4,256,2.70917,900,1050,True,862.2,215.55,91,4
16,1050,4096,4096,4096,concurrent,512,5,102.4,256,2.68443,914,1050,True,683.1,170.77,92,4
16,1050,8192,8192,8192,concurrent,2048,19,107.79,256,6.01062,443,1050,True,1110.1,277.53,102,4
22,1305,0,0,0,comm_only,0,0,0,256,2.05848,1280,1305,True,606.7,151.67,101,4
22,1305,1024,4096,4096,concurrent,128,2,64.0,256,2.10811,1257,1305,True,688.9,172.22,102,4
22,1305,1024,8192,8192,concurrent,512,5,102.4,256,2.13217,1189,1305,True,950.3,237.57,96,4
22,1305,2048,4096,4096,concurrent,256,3,85.33,256,2.11046,1265,1305,True,779.8,194.94,103,4
22,1305,2048,8192,8192,concurrent,512,5,102.4,256,2.15927,1136,1305,True,1286.6,321.65,92,4
22,1305,4096,4096,4096,concurrent,512,5,102.4,256,2.12744,1171,1305,True,963.5,240.86,94,4
22,1305,8192,8192,8192,concurrent,2048,19,107.79,256,5.23909,531,1230,False,1589.9,397.49,108,4
22,1050,0,0,0,comm_only,0,0,0,256,2.35745,1111,1050,True,503.7,125.92,100,4
22,1050,1024,4096,4096,concurrent,128,2,64.0,256,2.40917,1102,1050,True,547.2,136.8,102,4
22,1050,1024,8192,8192,concurrent,512,5,102.4,256,2.42982,1030,1050,True,718.2,179.54,95,4
22,1050,2048,4096,4096,concurrent,256,3,85.33,256,2.41034,1096,1050,True,609.7,152.42,102,4
22,1050,2048,8192,8192,concurrent,512,5,102.4,256,2.45095,857,1050,True,920.8,230.2,75,4
22,1050,4096,4096,4096,concurrent,512,5,102.4,256,2.42538,1028,1050,True,714.3,178.56,94,4
22,1050,8192,8192,8192,concurrent,2048,19,107.79,256,6.25895,435,1050,True,1082.0,270.5,105,4
32,1305,0,0,0,comm_only,0,0,0,256,1.96624,1329,1305,True,616.7,154.18,100,4
32,1305,1024,4096,4096,concurrent,128,2,64.0,256,2.01238,1312,1305,True,704.4,176.1,102,4
32,1305,1024,8192,8192,concurrent,512,5,102.4,256,2.02782,1257,1305,True,984.4,246.11,97,4
32,1305,2048,4096,4096,concurrent,256,3,85.33,256,2.01432,1210,1305,True,804.5,201.11,91,4
32,1305,2048,8192,8192,concurrent,512,5,102.4,256,2.33692,1193,1305,True,1237.6,309.41,109,4
32,1305,4096,4096,4096,concurrent,512,5,102.4,256,2.02599,1174,1305,True,1002.6,250.65,89,4
