ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,1200,4096,4096,4096,concurrent,512,5,102.4,512,3.98984,675,1200,True,735.6,183.91,104,4
32,1200,1024,8192,8192,serial,512,5,102.4,512,4.55582,574,1200,True,689.0,172.26,100,4
32,1200,1024,8192,8192,concurrent,512,5,102.4,512,3.99679,662,1200,True,732.1,183.02,102,4
32,1200,2048,8192,8192,serial,512,5,102.4,512,5.09645,516,1200,True,771.0,192.76,101,4
32,1200,2048,8192,8192,concurrent,512,5,102.4,512,4.00707,653,1200,True,890.1,222.53,100,4
32,1200,8192,8192,8192,serial,2048,19,107.79,512,8.35577,313,1200,True,1076.3,269.06,100,4
32,1200,8192,8192,8192,concurrent,2048,19,107.79,512,6.9015,414,1200,True,1266.0,316.5,112,4
32,900,0,0,0,comm_only,0,0,0,512,5.11777,508,900,True,485.3,121.32,99,4
32,900,1024,4096,4096,serial,128,2,64.0,512,5.44175,479,900,True,498.8,124.69,100,4
32,900,1024,4096,4096,concurrent,128,2,64.0,512,5.17121,525,900,True,506.7,126.67,105,4
32,900,2048,4096,4096,serial,256,3,85.33,512,5.59295,479,900,True,515.8,128.96,103,4
32,900,2048,4096,4096,concurrent,256,3,85.33,512,5.17761,528,900,True,530.8,132.7,106,4
32,900,4096,4096,4096,serial,512,5,102.4,512,5.90544,442,900,True,550.4,137.61,100,4
32,900,4096,4096,4096,concurrent,512,5,102.4,512,5.1851,516,900,True,582.5,145.62,103,4
32,900,1024,8192,8192,serial,512,5,102.4,512,5.93563,440,900,True,550.6,137.65,100,4
32,900,1024,8192,8192,concurrent,512,5,102.4,512,5.19336,523,900,True,581.3,145.32,105,4
32,900,2048,8192,8192,serial,512,5,102.4,512,6.65599,392,900,True,596.9,149.22,100,4
32,900,2048,8192,8192,concurrent,512,5,102.4,512,5.17473,524,900,True,683.3,170.82,105,4
32,900,8192,8192,8192,serial,2048,19,107.79,512,10.9582,238,900,True,763.6,190.91,100,4
32,900,8192,8192,8192,concurrent,2048,19,107.79,512,8.98036,327,900,True,906.4,226.59,116,4
32,705,0,0,0,comm_only,0,0,0,512,6.29581,419,705,True,451.3,112.83,101,4
32,705,1024,4096,4096,serial,128,2,64.0,512,6.71002,390,705,True,461.9,115.46,100,4
32,705,1024,4096,4096,concurrent,128,2,64.0,512,6.35804,424,705,True,468.5,117.14,104,4
32,705,2048,4096,4096,serial,256,3,85.33,512,6.91536,377,705,True,475.7,118.92,100,4
32,705,2048,4096,4096,concurrent,256,3,85.33,512,6.35989,419,705,True,488.7,122.17,103,4
32,705,4096,4096,4096,serial,512,5,102.4,512,7.30092,360,705,True,502.3,125.58,101,4
32,705,4096,4096,4096,concurrent,512,5,102.4,512,6.35819,410,705,True,531.1,132.78,100,4
32,705,1024,8192,8192,serial,512,5,102.4,512,7.35332,354,705,True,502.4,125.6,100,4
32,705,1024,8192,8192,concurrent,512,5,102.4,512,6.39677,408,705,True,529.8,132.44,100,4
32,705,2048,8192,8192,serial,512,5,102.4,512,8.27951,315,705,True,543.5,135.88,100,4
32,705,2048,8192,8192,concurrent,512,5,102.4,512,6.32974,404,705,True,614.0,153.51,98,4
32,705,8192,8192,8192,serial,2048,19,107.79,512,13.77093,189,705,True,656.8,164.19,100,4
32,705,8192,8192,8192,concurrent,2048,19,107.79,512,11.2864,259,705,True,773.3,193.32,116,4
32,510,0,0,0,comm_only,0,0,0,512,7.06094,370,510,True,432.5,108.12,100,4
32,510,1024,4096,4096,serial,128,2,64.0,512,7.68791,339,510,True,440.2,110.04,100,4
32,510,1024,4096,4096,concurrent,128,2,64.0,512,7.11773,374,510,True,449.0,112.26,102,4
32,510,2048,4096,4096,serial,256,3,85.33,512,7.90853,329,510,True,452.8,113.21,99,4
32,510,2048,4096,4096,concurrent,256,3,85.33,512,7.12911,375,510,True,466.5,116.62,103,4
32,510,4096,4096,4096,serial,512,5,102.4,512,8.46549,308,510,True,473.0,118.26,100,4
32,510,4096,4096,4096,concurrent,512,5,102.4,512,7.21223,369,510,True,501.0,125.25,102,4
32,510,1024,8192,8192,serial,512,5,102.4,512,8.56415,304,510,True,473.9,118.47,100,4
32,510,1024,8192,8192,concurrent,512,5,102.4,512,7.16952,346,510,True,503.1,125.77,94,4
32,510,2048,8192,8192,serial,512,5,102.4,512,9.79503,266,510,True,502.5,125.63,100,4
32,510,2048,8192,8192,concurrent,512,5,102.4,512,7.22438,312,510,True,572.2,143.05,82,4
32,510,8192,8192,8192,serial,2048,19,107.79,512,17.48961,149,510,True,576.9,144.23,100,4
32,510,8192,8192,8192,concurrent,2048,19,107.79,512,14.81429,191,510,True,643.0,160.76,111,4
32,300,0,0,0,comm_only,0,0,0,512,7.61628,341,300,True,421.4,105.36,99,4
32,300,1024,4096,4096,serial,128,2,64.0,512,8.58206,304,300,True,425.5,106.38,100,4
32,300,1024,4096,4096,concurrent,128,2,64.0,512,7.68126,345,300,True,436.7,109.17,102,4
32,300,2048,4096,4096,serial,256,3,85.33,512,9.06357,287,300,True,433.0,108.24,100,4
32,300,2048,4096,4096,concurrent,256,3,85.33,512,7.72164,312,300,True,453.4,113.36,90,4
32,300,4096,4096,4096,serial,512,5,102.4,512,10.02727,260,300,True,450.0,112.49,100,4
32,300,4096,4096,4096,concurrent,512,5,102.4,512,7.77748,324,300,True,488.1,122.02,95,4
32,300,1024,8192,8192,serial,512,5,102.4,512,10.07922,258,300,True,445.5,111.38,100,4
32,300,1024,8192,8192,concurrent,512,5,102.4,512,7.84445,320,300,True,485.9,121.47,95,4
32,300,2048,8192,8192,serial,512,5,102.4,512,12.29246,212,300,True,452.1,113.02,100,4
32,300,2048,8192,8192,concurrent,512,5,102.4,512,9.41822,318,300,True,512.8,128.2,119,4
32,300,8192,8192,8192,serial,2048,19,107.79,512,25.2494,102,300,True,478.9,119.72,98,4
32,300,8192,8192,8192,concurrent,2048,19,107.79,512,22.51717,123,300,True,514.9,128.73,108,4
