ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,1200,4096,4096,4096,serial,512,5,102.4,128,1.67572,1589,1200,True,876.7,219.19,102,4
32,1200,4096,4096,4096,concurrent,512,5,102.4,128,1.35667,2181,1200,True,1002.0,250.5,117,4
32,1200,1024,8192,8192,serial,512,5,102.4,128,1.69719,1557,1200,True,885.2,221.3,101,4
32,1200,1024,8192,8192,concurrent,512,5,102.4,128,1.36654,2262,1200,True,1000.9,250.22,124,4
32,1200,2048,8192,8192,serial,512,5,102.4,128,2.24151,1179,1200,True,1023.9,255.98,101,4
32,1200,2048,8192,8192,concurrent,512,5,102.4,128,1.9803,1437,1200,True,1130.3,282.56,112,4
32,1200,8192,8192,8192,serial,2048,19,107.79,128,5.48632,475,1200,True,1310.0,327.5,100,4
32,1200,8192,8192,8192,concurrent,2048,19,107.79,128,5.24987,520,1200,True,1378.4,344.6,106,4
32,900,0,0,0,comm_only,0,0,0,128,1.37251,1938,900,True,481.8,120.46,102,4
32,900,1024,4096,4096,serial,128,2,64.0,128,1.697,1571,900,True,531.3,132.83,103,4
32,900,1024,4096,4096,concurrent,128,2,64.0,128,1.42173,1715,900,True,563.6,140.9,91,4
32,900,2048,4096,4096,serial,256,3,85.33,128,1.85481,1433,900,True,582.6,145.64,102,4
32,900,2048,4096,4096,concurrent,256,3,85.33,128,1.42337,1779,900,True,658.2,164.55,96,4
32,900,4096,4096,4096,serial,512,5,102.4,128,2.17478,1220,900,True,663.8,165.95,102,4
32,900,4096,4096,4096,concurrent,512,5,102.4,128,1.73382,1642,900,True,753.8,188.45,111,4
32,900,1024,8192,8192,serial,512,5,102.4,128,2.20056,1196,900,True,667.0,166.74,101,4
32,900,1024,8192,8192,concurrent,512,5,102.4,128,1.75117,1730,900,True,751.8,187.95,121,4
32,900,2048,8192,8192,serial,512,5,102.4,128,2.92741,900,900,True,738.7,184.67,101,4
32,900,2048,8192,8192,concurrent,512,5,102.4,128,2.53704,1170,900,True,831.5,207.88,118,4
32,900,8192,8192,8192,serial,2048,19,107.79,128,7.24862,360,900,True,882.7,220.68,100,4
32,900,8192,8192,8192,concurrent,2048,19,107.79,128,6.94666,394,900,True,940.4,235.11,106,4
32,705,0,0,0,comm_only,0,0,0,128,1.67493,1571,705,True,450.1,112.53,101,4
32,705,1024,4096,4096,serial,128,2,64.0,128,2.09101,1267,705,True,490.2,122.54,102,4
32,705,1024,4096,4096,concurrent,128,2,64.0,128,1.72592,1556,705,True,518.8,129.7,103,4
32,705,2048,4096,4096,serial,256,3,85.33,128,2.29491,1149,705,True,528.7,132.17,101,4
32,705,2048,4096,4096,concurrent,256,3,85.33,128,1.73329,1484,705,True,596.4,149.1,98,4
32,705,4096,4096,4096,serial,512,5,102.4,128,2.70466,963,705,True,591.0,147.74,100,4
32,705,4096,4096,4096,concurrent,512,5,102.4,128,2.12435,1294,705,True,672.4,168.09,106,4
32,705,1024,8192,8192,serial,512,5,102.4,128,2.73485,962,705,True,594.6,148.65,101,4
32,705,1024,8192,8192,concurrent,512,5,102.4,128,2.14702,1372,705,True,668.0,167.0,116,4
32,705,2048,8192,8192,serial,512,5,102.4,128,3.67176,714,705,True,645.6,161.39,100,4
32,705,2048,8192,8192,concurrent,512,5,102.4,128,3.14701,944,705,True,728.8,182.2,118,4
32,705,8192,8192,8192,serial,2048,19,107.79,128,9.20224,283,705,True,750.0,187.51,100,4
32,705,8192,8192,8192,concurrent,2048,19,107.79,128,8.80673,313,705,True,799.2,199.81,107,4
32,510,0,0,0,comm_only,0,0,0,128,1.90698,1386,510,True,429.7,107.42,101,4
32,510,1024,4096,4096,serial,128,2,64.0,128,2.47614,1072,510,True,457.5,114.37,102,4
32,510,1024,4096,4096,concurrent,128,2,64.0,128,1.96095,1260,510,True,490.5,122.63,93,4
32,510,2048,4096,4096,serial,256,3,85.33,128,2.7599,958,510,True,490.1,122.54,102,4
32,510,2048,4096,4096,concurrent,256,3,85.33,128,1.97656,1125,510,True,557.5,139.37,81,4
32,510,4096,4096,4096,serial,512,5,102.4,128,3.32668,793,510,True,532.3,133.07,101,4
32,510,4096,4096,4096,concurrent,512,5,102.4,128,2.69431,1136,510,True,591.7,147.92,122,4
32,510,1024,8192,8192,serial,512,5,102.4,128,3.36133,782,510,True,534.5,133.62,101,4
32,510,1024,8192,8192,concurrent,512,5,102.4,128,2.7279,1104,510,True,589.2,147.29,120,4
32,510,2048,8192,8192,serial,512,5,102.4,128,4.66128,563,510,True,563.0,140.76,101,4
32,510,2048,8192,8192,concurrent,512,5,102.4,128,4.00645,708,510,True,620.2,155.06,111,4
32,510,8192,8192,8192,serial,2048,19,107.79,128,12.32719,210,510,True,628.4,157.1,99,4
32,510,8192,8192,8192,concurrent,2048,19,107.79,128,11.75134,230,510,True,650.8,162.71,104,4
32,300,0,0,0,comm_only,0,0,0,128,2.12423,1237,300,True,416.2,104.04,101,4
32,300,1024,4096,4096,serial,128,2,64.0,128,3.09888,851,300,True,426.1,106.53,101,4
32,300,1024,4096,4096,concurrent,128,2,64.0,128,2.20426,1069,300,True,471.6,117.9,87,4
32,300,2048,4096,4096,serial,256,3,85.33,128,3.57646,731,300,True,442.0,110.49,100,4
32,300,2048,4096,4096,concurrent,256,3,85.33,128,2.67062,1058,300,True,495.1,123.78,110,4
32,300,4096,4096,4096,serial,512,5,102.4,128,4.54138,577,300,True,462.2,115.54,100,4
32,300,4096,4096,4096,concurrent,512,5,102.4,128,3.96986,766,300,True,498.2,124.55,121,4
32,300,1024,8192,8192,serial,512,5,102.4,128,4.58945,573,300,True,464.4,116.09,101,4
32,300,1024,8192,8192,concurrent,512,5,102.4,128,4.00917,749,300,True,496.8,124.2,119,4
32,300,2048,8192,8192,serial,512,5,102.4,128,6.79747,385,300,True,466.8,116.7,100,4
32,300,2048,8192,8192,concurrent,512,5,102.4,128,5.92732,459,300,True,503.1,125.78,105,4
32,300,8192,8192,8192,serial,2048,19,107.79,128,19.77982,131,300,True,486.1,121.54,99,4
