rep,m,n,k,freq_req_mhz,n_squat,sm_avail,latency_ms,power_w,energy_mj,gflops,clock_sm_med,clock_sm_min,clock_held,throttle,temp_c,p_squat_w,probe_sm_count,probe_ok,iters,window_s,n_samples,power_min_w,power_max_w,status,p_static_w,p_static_squat_w,p_dynamic_w,energy_total_mj,energy_dynamic_mj,energy_static_mj,static_frac,p_dynamic_per_sm_w,e_dyn_squat_mj
2,2048,16384,16384,1200,27,81,6.111901,289.542,1769.6519,179896.8,1200,1200,True,none,58,77.503,81,True,322,1.968,30,288.516,292.023,ok,69.659,72.861,219.883,1769.652,1343.9031,425.7489,0.2406,2.7146,1324.3328
2,4096,16384,16384,1200,27,81,11.831423,298.385,3530.3193,185862.9,1200,1200,True,none,59,77.503,81,True,167,1.976,30,296.655,300.429,ok,69.659,72.861,228.726,3530.3192,2706.1541,824.1651,0.2335,2.8238,2668.2698
2,8192,8192,8192,1200,27,81,5.998355,294.932,1769.1068,183302.2,1200,1200,True,none,59,77.503,81,True,329,1.973,30,294.013,295.797,ok,69.659,72.861,225.273,1769.1068,1351.2674,417.8394,0.2362,2.7811,1332.0607
2,8192,4096,4096,1200,27,81,1.590742,279.574,444.7302,172798.5,1200,1200,True,none,59,77.503,81,True,1228,1.953,29,278.12,281.565,ok,69.659,72.861,209.915,444.7301,333.9206,110.8095,0.2492,2.5915,328.8271
2,2048,8192,8192,1200,27,81,1.623638,271.757,441.2351,169297.5,1200,1200,True,none,59,77.503,81,True,1199,1.947,29,268.848,276.389,ok,69.659,72.861,202.098,441.235,328.134,113.101,0.2563,2.495,322.9351
2,1024,16384,16384,1200,94,14,18.081699,121.938,2204.8462,30404.0,1200,1200,True,none,49,78.886,14,True,110,1.989,30,121.773,122.639,ok,69.659,73.13,52.279,2204.8462,945.2931,1259.5531,0.5713,3.7342,882.5316
2,8192,16384,16384,1200,94,14,143.100067,123.229,17634.0781,30734.1,1200,1200,True,none,48,78.886,14,True,13,1.86,28,122.961,123.827,ok,69.659,73.13,53.57,17634.0782,7665.8706,9968.2076,0.5653,3.8264,7169.1703
2,8192,8192,8192,1200,94,14,36.329567,120.915,4392.7897,30264.9,1200,1200,True,none,47,78.886,14,True,54,1.962,30,120.317,121.183,ok,69.659,73.13,51.256,4392.7896,1862.1083,2530.6813,0.5761,3.6611,1736.0084
2,4096,16384,16384,1200,94,14,71.735597,122.833,8811.4986,30654.6,1200,1200,True,none,47,78.886,14,True,27,1.937,29,122.243,123.101,ok,69.659,73.13,53.174,8811.4986,3814.4686,4997.03,0.5671,3.7981,3565.4744
2,2048,16384,16384,1200,94,14,35.99829,122.243,4400.5389,30543.4,1200,1200,True,none,47,78.886,14,True,55,1.98,30,121.646,122.639,ok,69.659,73.13,52.584,4400.539,1892.9341,2507.6049,0.5698,3.756,1767.984
2,2048,4096,4096,1200,94,14,2.384694,108.93,259.7648,28816.9,1200,1200,True,none,46,78.886,14,True,817,1.948,29,108.608,109.043,ok,69.659,73.13,39.271,259.7647,93.6493,166.1154,0.6395,2.8051,85.372
2,4096,4096,4096,1200,94,14,4.68783,110.178,516.4958,29318.2,1200,1200,True,none,46,78.886,14,True,416,1.95,29,109.795,110.5,ok,69.659,73.13,40.519,516.4957,189.9462,326.5495,0.6322,2.8942,173.6747
2,1024,4096,4096,1200,94,14,1.211418,108.446,131.3734,28363.2,1200,1200,True,none,45,78.886,14,True,1510,1.829,27,107.855,108.559,ok,69.659,73.13,38.787,131.3734,46.9873,84.3862,0.6423,2.7705,42.7824
2,1024,8192,8192,1200,94,14,4.953831,108.124,535.6281,27744.0,1200,1200,True,none,45,78.886,14,True,394,1.952,29,107.587,109.312,ok,69.659,73.13,38.465,535.628,190.5491,345.0789,0.6443,2.7475,173.3544
2,4096,8192,8192,1200,94,14,18.232016,119.307,2175.2071,30153.3,1200,1200,True,none,45,78.886,14,True,108,1.969,30,118.861,119.459,ok,69.659,73.13,49.648,2175.2071,905.1831,1270.024,0.5839,3.5463,841.8998
2,8192,4096,4096,1200,94,14,9.326144,109.58,1021.9589,29473.9,1200,1200,True,none,45,78.886,14,True,211,1.968,30,109.312,110.024,ok,69.659,73.13,39.921,1021.9589,372.309,649.6499,0.6357,2.8515,339.9379
2,2048,8192,8192,1200,94,14,9.164505,118.861,1089.3022,29993.8,1200,1200,True,none,45,78.886,14,True,215,1.97,30,118.593,119.183,ok,69.659,73.13,49.202,1089.3022,450.912,638.3903,0.5861,3.5144,419.102
2,4096,4096,4096,300,54,54,5.072259,87.247,442.5394,27096.2,300,300,True,none,43,61.79,54,True,386,1.958,29,86.471,87.66,ok,56.366,59.788,30.881,442.5394,156.6364,285.903,0.6461,0.5719,139.2792
2,8192,4096,4096,300,54,54,9.629047,88.796,855.0208,28546.7,300,300,True,none,43,61.79,54,True,205,1.974,30,88.527,89.118,ok,56.366,59.788,32.43,855.0209,312.27,542.7509,0.6348,0.6006,279.3194
2,4096,8192,8192,300,54,54,18.822962,91.347,1719.4211,29206.7,300,300,True,none,43,61.79,54,True,105,1.976,30,90.481,91.711,ok,56.366,59.788,34.981,1719.4211,658.446,1060.9751,0.6171,0.6478,594.0339
2,1024,8192,8192,300,54,54,5.143006,86.979,447.3335,26723.5,300,300,True,none,42,61.79,54,True,382,1.965,30,86.703,87.66,ok,56.366,59.788,30.613,447.3335,157.4428,289.8907,0.648,0.5669,139.8435
2,1024,4096,4096,300,54,54,1.441832,84.146,121.3244,23830.6,300,300,True,none,42,61.79,54,True,1343,1.936,29,83.791,84.476,ok,56.366,59.788,27.78,121.3244,40.0541,81.2703,0.6699,0.5144,35.1201
2,2048,4096,4096,300,54,54,2.549793,87.159,222.2374,26951.0,300,300,True,none,42,61.79,54,True,773,1.971,30,86.703,87.66,ok,56.366,59.788,30.793,222.2374,78.5158,143.7216,0.6467,0.5702,69.7904
2,4096,16384,16384,300,54,54,72.704087,93.34,6786.1995,30246.2,300,300,True,none,42,61.79,54,True,27,1.963,30,91.884,93.938,ok,56.366,59.788,36.974,6786.1995,2688.1609,4098.0386,0.6039,0.6847,2439.3675
2,2048,8192,8192,300,54,54,9.911495,89.293,885.0271,27733.2,300,300,True,none,42,61.79,54,True,198,1.962,30,88.796,90.749,ok,56.366,59.788,32.927,885.0271,326.3558,558.6713,0.6312,0.6098,292.4387
2,1024,16384,16384,300,54,54,19.573157,89.293,1747.7459,28087.2,300,300,True,none,42,61.79,54,True,101,1.977,30,87.66,90.844,ok,56.366,59.788,32.927,1747.7459,644.4853,1103.2606,0.6312,0.6098,577.506
2,8192,16384,16384,300,54,54,144.78443,93.072,13475.3765,30376.5,300,300,True,none,42,61.79,54,True,13,1.882,28,91.443,93.767,ok,56.366,59.788,36.706,13475.3765,5314.4573,8160.9192,0.6056,0.6797,4819.005
2,8192,8192,8192,300,54,54,36.813255,91.529,3369.4804,29867.3,300,300,True,none,42,61.79,54,True,54,1.988,30,90.749,91.98,ok,56.366,59.788,35.163,3369.4804,1294.4645,2075.0159,0.6158,0.6512,1168.4895
2,2048,16384,16384,300,54,54,37.170889,92.254,3429.1632,29579.9,300,300,True,none,42,61.79,54,True,53,1.97,30,90.159,93.169,ok,56.366,59.788,35.888,3429.1632,1333.9889,2095.1743,0.611,0.6646,1206.7901
2,1024,4096,4096,300,0,108,0.952372,94.528,90.0258,36078.1,300,300,True,none,42,60.064,108,True,1985,1.89,28,94.108,95.294,ok,56.366,58.929,38.162,90.0258,36.3444,53.6814,0.5963,0.3534,33.9035
2,4096,4096,4096,300,0,108,2.378639,113.24,269.3571,57780.5,300,300,True,none,43,60.064,108,True,820,1.95,29,112.704,113.358,ok,56.366,58.929,56.874,269.3571,135.2827,134.0744,0.4978,0.5266,129.1863
2,4096,16384,16384,300,0,108,34.583574,116.746,4037.4939,63585.8,300,300,True,none,43,60.064,108,True,57,1.971,30,116.417,117.014,ok,56.366,58.929,60.38,4037.4939,2088.1562,1949.3377,0.4828,0.5591,1999.5185
2,4096,8192,8192,300,0,108,9.224426,113.837,1050.081,59597.8,300,300,True,none,43,60.064,108,True,214,1.974,30,113.24,115.016,ok,56.366,58.929,57.471,1050.081,530.137,519.944,0.4951,0.5321,506.4948
2,2048,8192,8192,300,0,108,4.624711,113.561,525.1868,59436.8,300,300,True,none,43,60.064,108,True,426,1.97,30,113.09,113.956,ok,56.366,58.929,57.195,525.1868,264.5103,260.6765,0.4963,0.5296,252.6572
2,8192,8192,8192,300,0,108,17.532064,116.746,2046.7983,62714.3,300,300,True,none,44,60.064,108,True,113,1.981,30,116.417,116.868,ok,56.366,58.929,60.38,2046.7983,1058.586,988.2123,0.4828,0.5591,1013.6513
2,2048,16384,16384,300,0,108,18.196233,114.427,2082.1404,60425.2,300,300,True,none,44,60.064,108,True,109,1.983,30,112.375,115.56,ok,56.366,58.929,58.061,2082.1404,1056.4915,1025.6489,0.4926,0.5376,1009.8545
2,1024,16384,16384,300,0,108,9.113673,115.56,1053.176,60322.1,300,300,True,none,44,60.064,108,True,217,1.978,30,114.695,115.881,ok,56.366,58.929,59.194,1053.1761,539.4748,513.7013,0.4878,0.5481,516.1164
2,1024,8192,8192,300,0,108,2.424229,114.105,276.6166,56693.9,300,300,True,none,43,60.064,108,True,807,1.956,29,113.561,114.695,ok,56.366,58.929,57.739,276.6167,139.9726,136.6441,0.494,0.5346,133.7593
2,2048,4096,4096,300,0,108,1.427117,105.155,150.0685,48152.7,300,300,True,none,43,60.064,108,True,1358,1.938,29,105.155,105.533,ok,56.366,58.929,48.789,150.0685,69.6276,80.4409,0.536,0.4518,65.9699
2,8192,16384,16384,300,0,108,69.112142,117.014,8087.0882,63636.4,300,300,True,none,44,60.064,108,True,28,1.935,29,116.417,117.336,ok,56.366,58.929,60.648,8087.0882,4191.5132,3895.575,0.4817,0.5616,4014.3788
2,8192,4096,4096,300,0,108,4.727971,114.105,539.4851,58138.7,300,300,True,none,44,60.064,108,True,416,1.967,30,113.561,114.814,ok,56.366,58.929,57.739,539.4851,272.9883,266.4968,0.494,0.5346,260.8705
2,1024,16384,16384,300,81,27,38.170513,77.422,2955.2375,14402.6,300,300,True,none,41,61.118,27,True,51,1.947,29,76.241,78.206,ok,56.366,59.788,21.056,2955.2375,803.7183,2151.5191,0.728,0.7799,673.0988
2,4096,4096,4096,300,81,27,9.913314,74.509,738.6311,13864.1,300,300,True,none,40,61.118,27,True,200,1.983,30,74.164,74.778,ok,56.366,59.788,18.143,738.6311,179.8573,558.7739,0.7565,0.672,145.9339
2,2048,16384,16384,300,81,27,74.508821,79.422,5917.6396,14756.8,300,300,True,none,40,61.118,27,True,26,1.937,29,78.288,79.744,ok,56.366,59.788,23.056,5917.6396,1717.8754,4199.7642,0.7097,0.8539,1462.9062
2,2048,8192,8192,300,81,27,19.326915,77.617,1500.0972,14222.5,300,300,True,none,40,61.118,27,True,102,1.971,30,76.832,77.884,ok,56.366,59.788,21.251,1500.0972,410.7163,1089.3809,0.7262,0.7871,344.5796
2,8192,16384,16384,300,81,27,295.475921,79.422,23467.2886,14884.6,300,300,True,none,40,61.118,27,True,6,1.773,26,79.154,79.744,ok,56.366,59.788,23.056,23467.2886,6812.4928,16654.7958,0.7097,0.8539,5801.3742
2,2048,4096,4096,300,81,27,5.242978,73.321,384.4204,13107.0,300,300,True,none,40,61.118,27,True,379,1.987,30,73.053,73.919,ok,56.366,59.788,16.955,384.4204,88.8947,295.5257,0.7688,0.628,70.9532
2,4096,8192,8192,300,81,27,37.736525,77.884,2939.0715,14568.3,300,300,True,none,40,61.118,27,True,52,1.962,30,77.341,77.966,ok,56.366,59.788,21.518,2939.0715,812.0145,2127.057,0.7237,0.797,682.8802
2,8192,8192,8192,300,81,27,74.847752,77.884,5829.4423,14690.0,300,300,True,none,40,61.118,27,True,26,1.946,29,77.617,78.206,ok,56.366,59.788,21.518,5829.4423,1610.5739,4218.8684,0.7237,0.797,1354.4449
2,8192,4096,4096,300,81,27,19.302281,74.7,1441.8804,14240.7,300,300,True,none,40,61.118,27,True,102,1.969,30,74.432,74.778,ok,56.366,59.788,18.334,1441.8804,353.888,1087.9924,0.7546,0.679,287.8356
2,1024,4096,4096,300,81,27,2.669192,72.709,194.0743,12872.7,300,300,True,none,40,61.118,27,True,747,1.994,30,72.463,72.785,ok,56.366,59.788,16.343,194.0743,43.6226,150.4517,0.7752,0.6053,34.4886
2,1024,8192,8192,300,81,27,10.197141,73.574,750.2445,13478.2,300,300,True,none,40,61.118,27,True,195,1.988,30,73.245,73.651,ok,56.366,59.788,17.208,750.2445,175.4724,574.772,0.7661,0.6373,140.5778
2,4096,16384,16384,300,81,27,147.777577,79.154,11697.1863,14880.6,300,300,True,none,40,61.118,27,True,13,1.921,29,78.803,79.661,ok,56.366,59.788,22.788,11697.1863,3367.5554,8329.6309,0.7121,0.844,2861.8606
2,1024,8192,8192,300,94,14,19.923172,67.282,1340.4708,6898.4,300,300,True,none,39,60.323,14,True,100,1.992,30,67.212,67.282,ok,56.366,59.788,10.916,1340.4709,217.4813,1122.9895,0.8378,0.7797,149.3043
2,2048,4096,4096,300,94,14,9.43423,67.282,634.7539,7284.1,300,300,True,none,39,60.323,14,True,209,1.972,30,67.212,67.282,ok,56.366,59.788,10.916,634.7539,102.9841,531.7698,0.8378,0.7797,70.7001
2,1024,4096,4096,300,94,14,4.90775,67.212,329.8597,7001.1,300,300,True,none,39,60.323,14,True,397,1.948,29,66.89,67.282,ok,56.366,59.788,10.846,329.8597,53.2295,276.6302,0.8386,0.7747,36.4351
2,1024,16384,16384,300,94,14,72.713069,70.463,5123.581,7560.6,300,300,True,none,39,60.323,14,True,27,1.963,30,70.068,70.933,ok,56.366,59.788,14.097,5123.581,1025.0361,4098.5448,0.7999,1.0069,776.212
2,2048,8192,8192,300,94,14,36.836319,70.463,2595.5975,7462.1,300,300,True,none,39,60.323,14,True,54,1.989,30,70.141,70.463,ok,56.366,59.788,14.097,2595.5975,519.2816,2076.316,0.7999,1.0069,393.2277
2,4096,8192,8192,300,94,14,73.386273,70.463,5171.0169,7491.3,300,300,True,none,39,60.323,14,True,27,1.981,30,70.141,70.463,ok,56.366,59.788,14.097,5171.017,1034.5263,4136.4907,0.7999,1.0069,783.3985
2,8192,8192,8192,300,94,14,145.721918,70.463,10268.0035,7545.3,300,300,True,none,39,60.323,14,True,13,1.894,28,70.141,70.731,ok,56.366,59.788,14.097,10268.0035,2054.2419,8213.7616,0.7999,1.0069,1555.5815
2,8192,16384,16384,300,94,14,577.010043,71.007,40971.7521,7622.1,300,300,True,none,39,60.323,14,True,3,1.731,25,70.933,71.329,ok,56.366,59.788,14.641,40971.7521,8448.004,32523.7481,0.7938,1.0458,6473.4757
2,4096,4096,4096,300,94,14,18.875113,67.55,1275.0139,7281.5,300,300,True,none,39,60.323,14,True,105,1.982,30,67.282,67.55,ok,56.366,59.788,11.184,1275.0139,211.0993,1063.9146,0.8344,0.7989,146.5086
2,8192,4096,4096,300,94,14,37.50627,67.55,2533.5485,7328.9,300,300,True,none,38,60.323,14,True,53,1.988,30,67.282,67.55,ok,56.366,59.788,11.184,2533.5485,419.4701,2114.0784,0.8344,0.7989,291.1237
2,2048,16384,16384,300,94,14,144.725396,71.007,10276.5162,7597.2,300,300,True,none,39,60.323,14,True,13,1.881,28,70.463,71.007,ok,56.366,59.788,14.641,10276.5162,2118.9245,8157.5917,0.7938,1.0458,1623.6742
2,4096,16384,16384,300,94,14,288.888107,71.007,20513.0778,7612.0,300,300,True,none,39,60.323,14,True,6,1.733,25,70.731,71.007,ok,56.366,59.788,14.641,20513.0778,4229.6108,16283.467,0.7938,1.0458,3241.0357
2,4096,16384,16384,300,27,81,47.278329,105.533,4989.4239,46512.3,300,300,True,none,40,60.323,81,True,42,1.986,30,104.399,106.721,ok,56.366,59.788,49.167,4989.4239,2324.5336,2664.8903,0.5341,0.607,2162.7472
2,1024,4096,4096,300,27,81,0.9863,93.889,92.6027,34837.0,300,300,True,none,40,60.323,81,True,1934,1.908,28,93.669,94.206,ok,56.366,59.788,37.523,92.6027,37.0089,55.5938,0.6003,0.4632,33.6338
2,2048,4096,4096,300,27,81,1.900659,94.429,179.4773,36155.6,300,300,True,none,40,60.323,81,True,1028,1.954,29,93.938,95.126,ok,56.366,59.788,38.063,179.4773,72.3448,107.1325,0.5969,0.4699,65.8407
2,8192,16384,16384,300,27,81,94.50156,106.131,10029.5451,46539.4,300,300,True,none,41,60.323,81,True,21,1.985,30,103.379,107.153,ok,56.366,59.788,49.765,10029.5451,4702.8701,5326.6749,0.5311,0.6144,4379.4858
2,1024,8192,8192,300,27,81,3.385894,99.762,337.7836,40591.6,300,300,True,none,41,60.323,81,True,575,1.947,29,99.172,100.628,ok,56.366,59.788,43.396,337.7836,146.9343,190.8493,0.565,0.5358,135.3477
2,2048,16384,16384,300,27,81,24.360006,104.077,2535.3163,45135.9,300,300,True,none,41,60.323,81,True,81,1.973,30,103.219,105.809,ok,56.366,59.788,47.711,2535.3163,1162.2402,1373.0761,0.5416,0.589,1078.8803
2,2048,8192,8192,300,27,81,6.467717,100.299,648.7055,42500.0,300,300,True,none,41,60.323,81,True,306,1.979,30,99.762,100.897,ok,56.366,59.788,43.933,648.7055,284.1462,364.5593,0.562,0.5424,262.0137
2,8192,8192,8192,300,27,81,23.951145,104.675,2507.0861,45906.4,300,300,True,none,41,60.323,81,True,82,1.964,30,104.399,105.809,ok,56.366,59.788,48.309,2507.0861,1157.0559,1350.0302,0.5385,0.5964,1075.095
2,4096,8192,8192,300,27,81,12.336645,103.05,1271.2912,44562.8,300,300,True,none,41,60.323,81,True,160,1.974,30,102.084,103.809,ok,56.366,59.788,46.684,1271.2913,575.9239,695.3673,0.547,0.5763,533.7079
2,4096,4096,4096,300,27,81,3.320683,99.866,331.6233,41388.8,300,300,True,none,41,60.323,81,True,588,1.953,29,98.677,101.002,ok,56.366,59.788,43.5,331.6233,144.4497,187.1736,0.5644,0.537,133.0863
2,8192,4096,4096,300,27,81,6.316946,101.763,642.8314,43514.4,300,300,True,none,41,60.323,81,True,312,1.971,30,101.002,102.191,ok,56.366,59.788,45.397,642.8314,286.7704,356.061,0.5539,0.5605,265.1538
2,1024,16384,16384,300,27,81,12.748149,101.136,1289.2968,43124.4,300,300,True,none,41,60.323,81,True,155,1.976,30,100.135,102.46,ok,56.366,59.788,44.77,1289.2968,570.7346,718.5622,0.5573,0.5527,527.1105
2,2048,4096,4096,1410,27,81,0.4118,364.94,150.2824,166875.8,1410,1410,True,none,55,89.293,81,True,4459,1.836,27,343.747,382.606,ok,85.372,88.527,279.568,150.2823,115.1261,35.1562,0.2339,3.4515,113.8269
2,4096,4096,4096,1410,27,81,0.721757,393.857,284.269,190422.8,1395,1395,True,SwPowerCap,59,89.293,81,True,2638,1.904,28,392.136,396.348,ok,84.25,87.408,309.607,284.269,223.4613,60.8078,0.2139,3.8223,221.1817
2,8192,16384,16384,1410,27,81,21.076174,400.533,8441.7032,208673.9,1350,1335,False,SwPowerCap,60,89.293,81,True,94,1.981,30,382.474,414.154,ok,80.883,84.051,319.65,8441.7032,6737.0081,1704.6951,0.2019,3.9463,6670.2297
2,8192,8192,8192,1410,27,81,5.329728,396.215,2111.7183,206297.9,1350,1350,False,SwPowerCap,61,89.293,81,True,368,1.961,30,394.178,410.222,ok,80.883,84.051,315.332,2111.7182,1680.6361,431.0821,0.2041,3.893,1663.7492
2,4096,8192,8192,1410,27,81,2.729343,398.93,1088.817,201424.2,1365,1350,False,SwPowerCap,62,89.293,81,True,710,1.938,29,385.377,401.122,ok,82.005,85.17,316.925,1088.8168,864.9972,223.8196,0.2056,3.9127,856.3587
2,1024,8192,8192,1410,27,81,0.747703,401.245,300.0122,183814.9,1395,1380,False,SwPowerCap,63,89.293,81,True,2479,1.854,27,386.508,403.881,ok,84.25,87.408,316.995,300.0121,237.0184,62.9937,0.21,3.9135,234.6569
2,2048,16384,16384,1410,27,81,5.415837,396.174,2145.6137,203017.9,1350,1350,False,SwPowerCap,64,89.293,81,True,366,1.982,30,391.004,406.463,ok,80.883,84.051,315.291,2145.6138,1707.567,438.0468,0.2042,3.8925,1690.4073
2,4096,16384,16384,1410,27,81,10.581158,403.552,4270.0473,207824.4,1350,1335,False,SwPowerCap,64,89.293,81,True,187,1.979,30,388.547,407.319,ok,80.883,84.051,322.669,4270.0475,3414.2162,855.8313,0.2004,3.9836,3380.6906
2,1024,4096,4096,1410,27,81,0.212271,380.557,80.7814,161867.0,1410,1410,True,none,64,89.293,81,True,7782,1.652,23,379.57,381.343,ok,85.372,88.527,295.185,80.7812,62.6592,18.122,0.2243,3.6443,61.9895
2,8192,4096,4096,1410,27,81,1.396965,396.081,553.3114,196767.9,1365,1350,False,SwPowerCap,65,89.293,81,True,1442,2.014,31,380.426,411.406,ok,82.005,85.17,314.076,553.3113,438.7533,114.558,0.207,3.8775,434.3318
2,1024,16384,16384,1410,27,81,2.804571,399.163,1119.481,196021.4,1365,1365,False,SwPowerCap,66,89.293,81,True,704,1.974,30,389.411,406.784,ok,82.005,85.17,317.158,1119.481,889.4923,229.9886,0.2054,3.9155,880.6157
2,2048,8192,8192,1410,27,81,1.420209,402.429,571.5333,193547.5,1380,1365,False,SwPowerCap,66,89.293,81,True,1349,1.916,29,387.501,404.737,ok,83.127,86.289,319.302,571.5333,453.4752,118.0581,0.2066,3.942,448.9849
2,1024,8192,8192,1410,54,54,1.103744,310.241,342.4266,124520.7,1410,1410,True,none,60,99.203,54,True,1731,1.911,29,306.471,312.23,ok,85.372,88.796,224.869,342.4266,248.1978,94.2288,0.2752,4.1642,244.4186
2,4096,8192,8192,1410,54,54,3.985701,340.933,1358.8568,137932.0,1410,1410,True,none,62,99.203,54,True,484,1.929,29,340.336,342.653,ok,85.372,88.796,255.561,1358.857,1018.5897,340.2673,0.2504,4.7326,1004.9427
2,8192,8192,8192,1410,54,54,7.864936,345.56,2717.8071,139799.2,1410,1410,True,none,63,99.203,54,True,251,1.974,30,342.386,347.28,ok,85.372,88.796,260.188,2717.8073,2046.362,671.4453,0.2471,4.8183,2019.4324
2,1024,4096,4096,1410,54,54,0.310779,285.767,88.8103,110560.1,1410,1410,True,none,60,99.203,54,True,5770,1.793,26,284.177,286.762,ok,85.372,88.796,200.395,88.8104,62.2786,26.5318,0.2987,3.711,61.2145
2,2048,4096,4096,1410,54,54,0.542153,315.732,171.175,126753.0,1410,1410,True,none,61,99.203,54,True,3644,1.976,30,314.868,316.589,ok,85.372,88.796,230.36,171.1751,124.8904,46.2847,0.2704,4.2659,123.034
2,4096,4096,4096,1410,54,54,1.078941,316.455,341.4363,127383.2,1410,1410,True,none,61,99.203,54,True,1760,1.899,28,314.012,318.317,ok,85.372,88.796,231.083,341.4363,249.3249,92.1114,0.2698,4.2793,245.6306
2,4096,16384,16384,1410,54,54,15.496324,351.617,5448.7711,141906.1,1410,1410,True,none,63,99.203,54,True,128,1.984,30,347.78,353.636,ok,85.372,88.796,266.245,5448.771,4125.8188,1322.9522,0.2428,4.9305,4072.7594
2,2048,16384,16384,1410,54,54,7.860573,347.962,2735.1808,139876.8,1410,1410,True,none,63,99.203,54,True,251,1.973,30,344.877,349.865,ok,85.372,88.796,262.59,2735.1807,2064.1079,671.0728,0.2453,4.8628,2037.1933
2,1024,16384,16384,1410,54,54,4.139577,330.807,1369.4011,132804.8,1410,1410,True,none,63,99.203,54,True,472,1.954,29,319.503,335.977,ok,85.372,88.796,245.435,1369.401,1015.9971,353.404,0.2581,4.5451,1001.8232
2,8192,16384,16384,1410,54,54,30.613443,356.542,10914.9782,143663.9,1410,1410,True,none,64,99.203,54,True,64,1.959,30,354.718,357.995,ok,85.372,88.796,271.17,10914.9782,8301.4473,2613.5309,0.2394,5.0217,8196.6269
2,8192,4096,4096,1410,54,54,2.045388,329.032,672.9982,134389.1,1410,1410,True,none,63,99.203,54,True,949,1.941,29,327.9,331.342,ok,85.372,88.796,243.66,672.9981,498.3792,174.6189,0.2595,4.5122,491.3758
2,2048,8192,8192,1410,54,54,2.099513,330.807,694.5336,130924.6,1410,1410,True,none,63,99.203,54,True,928,1.948,29,329.353,336.298,ok,85.372,88.796,245.435,694.5336,515.294,179.2396,0.2581,4.5451,508.1052
2,8192,16384,16384,1410,94,14,121.833427,172.635,21032.7136,36098.8,1410,1410,True,none,52,99.337,14,True,16,1.949,29,172.046,173.137,ok,85.372,88.527,87.263,21032.7137,10631.5503,10401.1633,0.4945,6.2331,10247.1659
2,1024,4096,4096,1410,94,14,1.048432,152.529,159.9163,32772.5,1410,1410,True,none,52,99.337,14,True,1856,1.946,29,151.939,153.985,ok,85.372,88.527,67.157,159.9163,70.4095,89.5067,0.5597,4.7969,67.1017
2,4096,16384,16384,1410,94,14,61.0162,171.359,10455.675,36040.0,1410,1410,True,none,51,99.337,14,True,32,1.953,29,170.823,171.681,ok,85.372,88.527,85.987,10455.675,5246.6,5209.075,0.4982,6.1419,5054.0939
2,2048,8192,8192,1410,94,14,7.784668,167.581,1304.5624,35310.2,1410,1410,True,none,51,99.337,14,True,256,1.993,30,167.313,167.911,ok,85.372,88.527,82.209,1304.5624,639.9698,664.5927,0.5094,5.8721,615.4091
2,4096,4096,4096,1410,94,14,3.998203,154.253,616.7349,34375.2,1410,1410,True,none,50,99.337,14,True,491,1.963,30,153.985,154.851,ok,85.372,88.527,68.881,616.7348,275.4002,341.3346,0.5535,4.9201,262.7859
2,2048,4096,4096,1410,94,14,2.027892,151.939,308.1159,33887.2,1410,1410,True,none,50,99.337,14,True,939,1.904,28,151.073,152.261,ok,85.372,88.527,66.567,308.1159,134.9907,173.1252,0.5619,4.7548,128.5927
2,8192,4096,4096,1410,94,14,7.935716,154.253,1224.1081,34638.1,1410,1410,True,none,50,99.337,14,True,247,1.96,30,153.985,154.583,ok,85.372,88.527,68.881,1224.108,546.6201,677.4879,0.5535,4.9201,521.5829
2,1024,16384,16384,1410,94,14,15.350556,167.313,2568.3476,35813.4,1410,1410,True,none,50,99.337,14,True,129,1.98,30,166.454,167.581,ok,85.372,88.527,81.941,2568.3476,1257.8399,1310.5077,0.5103,5.8529,1209.4089
2,1024,8192,8192,1410,94,14,4.152658,151.671,629.8377,33096.6,1410,1410,True,none,49,99.337,14,True,482,2.002,30,150.805,152.261,ok,85.372,88.527,66.299,629.8378,275.3171,354.5207,0.5629,4.7356,262.2154
2,2048,16384,16384,1410,94,14,30.667125,169.037,5183.8787,35853.1,1410,1410,True,none,50,99.337,14,True,64,1.963,30,167.911,169.635,ok,85.372,88.527,83.665,5183.8788,2565.765,2618.1138,0.505,5.9761,2469.0102
2,4096,8192,8192,1410,94,14,15.53052,166.179,2580.8463,35398.4,1410,1410,True,none,49,99.337,14,True,127,1.972,30,165.266,166.454,ok,85.372,88.527,80.807,2580.8463,1254.9747,1325.8716,0.5137,5.7719,1205.9759
2,8192,8192,8192,1410,94,14,30.896584,166.454,5142.8599,35586.8,1410,1410,True,none,49,99.337,14,True,64,1.977,30,165.857,166.454,ok,85.372,88.527,81.082,5142.86,2505.1568,2637.7032,0.5129,5.7916,2407.6781
2,4096,4096,4096,1410,81,27,2.122133,201.249,427.0771,64764.5,1410,1410,True,none,51,94.206,27,True,922,1.957,29,200.659,201.847,ok,85.372,88.796,115.877,427.0771,245.9064,181.1707,0.4242,4.2917,238.6402
2,2048,16384,16384,1410,81,27,15.900332,223.356,3551.4347,69150.2,1410,1410,True,none,52,94.206,27,True,125,1.988,30,221.304,226.502,ok,85.372,88.796,137.984,3551.4346,2193.9914,1357.4431,0.3822,5.1105,2139.5487
2,8192,8192,8192,1410,81,27,15.896833,220.677,3508.0654,69165.5,1410,1410,True,none,52,94.206,27,True,124,1.971,30,218.395,223.712,ok,85.372,88.796,135.305,3508.0654,2150.921,1357.1444,0.3869,5.0113,2096.4902
